direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/28,629.7,2020/03/03,805,175.29999999999995,27.838653326981095,1.278386533269811,5.000000000000002,,5.567730665396216,1,exit-rule,598.215,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/03/06,690,2020/03/09,655.5,-34.5,-5,0.95,5,,-1,0,stop-loss,655.5,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/03/11,640.2,2020/03/12,608.19,-32.00999999999999,-4.999999999999998,0.9500000000000001,4.999999999999998,,-1,0,stop-loss,608.19,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/03/16,469.5,2020/03/17,446.025,-23.475000000000023,-5.000000000000005,0.95,5.000000000000005,,-1,0,stop-loss,446.025,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/03/19,374.7,2020/04/13,590.16,215.45999999999998,57.502001601281016,1.5750200160128103,5.0000000000000036,,11.500400320256196,15,exit-rule,355.965,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/08/11,1396,2020/08/13,1611,215,15.401146131805158,1.1540114613180517,4.9999999999999964,,3.0802292263610336,1,exit-rule,1326.2,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/08/31,444.61,2020/09/02,422.3795,-22.230500000000006,-5.000000000000001,0.95,5.000000000000001,,-1,1,stop-loss,422.3795,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/09/04,402.81,2020/09/08,382.66949999999997,-20.14050000000003,-5.000000000000008,0.95,5.000000000000008,,-1,0,stop-loss,382.66949999999997,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/09/10,386.21,2020/09/11,366.8995,-19.31049999999999,-4.999999999999997,0.9500000000000001,4.999999999999997,,-1,0,stop-loss,366.8995,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/09/15,436.56,2020/09/17,414.73199999999997,-21.82800000000003,-5.000000000000007,0.95,5.000000000000007,,-1,1,stop-loss,414.73199999999997,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/09/21,453.13,2020/09/22,430.4735,-22.656499999999994,-4.999999999999999,0.9500000000000001,4.999999999999999,,-1,0,stop-loss,430.4735,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
1,2020/09/24,363.8,2020/10/12,442,78.19999999999999,21.495327102803735,1.2149532710280373,4.999999999999999,,4.299065420560748,11,exit-rule,345.61,,,[object Object],32.19,38.2229,31.912,37.81,17141785,2020-12-10T00:00:00.000Z,1,5,0,24.209666666666667,33.94428571428572,26.265067986968056,34.14909374213368,66.62585700293829
1,2020/10/21,422.7,2020/10/30,401.565,-21.13499999999999,-4.999999999999998,0.9500000000000001,4.999999999999998,,-1,6,stop-loss,401.565,,,[object Object],36.2,41,36.02,39.29,18830507,2020-12-16T00:00:00.000Z,1,9,0,27.049666666666663,36.78857142857142,28.944892158262512,36.66072887934699,52.57510729613734
1,2020/11/03,409.73,2020/11/06,436.1,26.370000000000005,6.4359456227271625,1.0643594562272716,4.999999999999995,,1.2871891245454339,2,exit-rule,389.24350000000004,,,[object Object],3.07,3.23,3,3.16,2329607,2020-02-19T00:00:00.000Z,1,4,0,2.1990133333333333,2.5828571428571427,24.070233012094832,2.72169980283891,73.30877046378242
1,2020/11/10,420.09,2020/11/18,448.35,28.260000000000048,6.727129900735568,1.0672712990073556,5.000000000000003,,1.3454259801471131,5,exit-rule,399.08549999999997,,,[object Object],1.6,1.8,1.56,1.69,799042,2020-03-25T00:00:00.000Z,1,4,0,2.2396666666666665,1.4857142857142858,6.102889813462681,1.586012407271396,30.51643192488264
